time,open,high,low,close,bid,ask,signal,action,position,P/L,Total profit,Executed price
2018-06-04 00:00:00+00:00,0.7559,0.76663,0.7559,0.76475,0.7559,0.7567,1,buy,1.0,0,0.06833000000000017,0.7567
2018-06-05 00:00:00+00:00,0.76434,0.7656,0.75947,0.7616,0.76434,0.76534,0,close long,0.0,0.0074399999999999805,0.07577000000000014,0.76434
2018-06-06 00:00:00+00:00,0.76157,0.76767,0.76126,0.76669,0.76157,0.76179,0,hold,0.0,0,0.07577000000000014,
2018-06-07 00:00:00+00:00,0.76665,0.76729,0.76123,0.76228,0.76665,0.76681,0,hold,0.0,0,0.07577000000000014,
2018-06-08 00:00:00+00:00,0.7621,0.76272,0.75607,0.75976,0.7621,0.76298,0,hold,0.0,0,0.07577000000000014,
2018-06-11 00:00:00+00:00,0.75885,0.76217,0.75884,0.76104,0.75885,0.7595,0,hold,0.0,0,0.07577000000000014,
2018-06-12 00:00:00+00:00,0.76064,0.76237,0.75658,0.75739,0.76064,0.76127,0,hold,0.0,0,0.07577000000000014,
2018-06-13 00:00:00+00:00,0.75683,0.76091,0.75293,0.75773,0.75683,0.75771,0,hold,0.0,0,0.07577000000000014,
2018-06-14 00:00:00+00:00,0.75762,0.75826,0.7475,0.7475,0.75762,0.758,-1,short,-1.0,0,0.07577000000000014,0.75762
2018-06-15 00:00:00+00:00,0.74752,0.74805,0.74394,0.74427,0.74752,0.74809,0,close short,0.0,0.009329999999999927,0.08510000000000006,0.74809
2018-06-18 00:00:00+00:00,0.7441,0.74543,0.74136,0.74231,0.7441,0.7446,0,hold,0.0,0,0.08510000000000006,
2018-06-19 00:00:00+00:00,0.74215,0.7427,0.73473,0.73811,0.74215,0.74252,0,hold,0.0,0,0.08510000000000006,
2018-06-20 00:00:00+00:00,0.7376,0.74088,0.73668,0.73676,0.7376,0.7386,0,hold,0.0,0,0.08510000000000006,
2018-06-21 00:00:00+00:00,0.73672,0.73939,0.73456,0.73769,0.73672,0.7368,0,hold,0.0,0,0.08510000000000006,
2018-06-22 00:00:00+00:00,0.73722,0.74439,0.73722,0.74399,0.73722,0.73822,0,hold,0.0,0,0.08510000000000006,
2018-06-25 00:00:00+00:00,0.7437,0.74426,0.73963,0.74133,0.7437,0.7444,0,hold,0.0,0,0.08510000000000006,
2018-06-26 00:00:00+00:00,0.74134,0.74231,0.738,0.73913,0.74134,0.74152,0,hold,0.0,0,0.08510000000000006,
2018-06-27 00:00:00+00:00,0.73903,0.74072,0.7323,0.73404,0.73903,0.73982,0,hold,0.0,0,0.08510000000000006,
2018-06-28 00:00:00+00:00,0.73381,0.73621,0.73299,0.73539,0.73381,0.73427,0,hold,0.0,0,0.08510000000000006,
2018-06-29 00:00:00+00:00,0.73496,0.74095,0.73357,0.74069,0.73496,0.73573,0,hold,0.0,0,0.08510000000000006,
2018-07-02 00:00:00+00:00,0.7411,0.7411,0.73104,0.73395,0.7411,0.7415,0,hold,0.0,0,0.08510000000000006,
2018-07-03 00:00:00+00:00,0.73361,0.74042,0.73144,0.73852,0.73361,0.73432,0,hold,0.0,0,0.08510000000000006,
2018-07-04 00:00:00+00:00,0.73852,0.74245,0.73744,0.73815,0.73852,0.73861,1,buy,1.0,0,0.08510000000000006,0.73861
2018-07-05 00:00:00+00:00,0.73796,0.74082,0.73614,0.73868,0.73796,0.73896,0,hold,1.0,-0.0006500000000000394,0.08510000000000006,
2018-07-06 00:00:00+00:00,0.73854,0.7444,0.7376,0.74274,0.73854,0.73892,0,hold,1.0,-7.00000000000145e-05,0.08510000000000006,
2018-07-10 00:00:00+00:00,0.74649,0.74839,0.74303,0.74595,0.74649,0.74688,0,close long,0.0,0.0076799999999999985,0.09278000000000006,0.74649
2018-07-11 00:00:00+00:00,0.74564,0.74564,0.73637,0.73663,0.74564,0.74637,0,hold,0.0,0,0.09278000000000006,
2018-07-12 00:00:00+00:00,0.73656,0.74197,0.73602,0.74072,0.73656,0.73671,0,hold,0.0,0,0.09278000000000006,
2018-07-13 00:00:00+00:00,0.74063,0.74234,0.73682,0.74224,0.74063,0.74096,0,hold,0.0,0,0.09278000000000006,
2018-07-17 00:00:00+00:00,0.74164,0.74381,0.73757,0.73875,0.74164,0.74225,0,hold,0.0,0,0.09278000000000006,
2018-07-18 00:00:00+00:00,0.73855,0.74076,0.73431,0.73975,0.73855,0.73925,-1,short,-1.0,0,0.09278000000000006,0.73855
2018-07-19 00:00:00+00:00,0.73972,0.74414,0.73225,0.73565,0.73972,0.73986,0,close short,0.0,-0.0011099999999999222,0.09167000000000014,0.73986
2018-07-23 00:00:00+00:00,0.74149,0.74376,0.73716,0.73804,0.74149,0.74249,0,hold,0.0,0,0.09167000000000014,
2018-07-24 00:00:00+00:00,0.73781,0.74341,0.73595,0.74166,0.73781,0.73844,0,hold,0.0,0,0.09167000000000014,
2018-07-25 00:00:00+00:00,0.74202,0.74645,0.7392,0.74551,0.74202,0.74302,1,buy,1.0,0,0.09167000000000014,0.74302
2018-07-26 00:00:00+00:00,0.74532,0.74631,0.7372,0.73771,0.74532,0.74569,0,close long,0.0,0.0020999999999999686,0.0937700000000001,0.74532
2018-07-27 00:00:00+00:00,0.73756,0.74147,0.73699,0.74019,0.73756,0.73775,0,hold,0.0,0,0.0937700000000001,
2018-07-30 00:00:00+00:00,0.73995,0.74133,0.73857,0.74079,0.73995,0.7402,0,hold,0.0,0,0.0937700000000001,
2018-07-31 00:00:00+00:00,0.74021,0.74409,0.74021,0.74274,0.74021,0.74114,0,hold,0.0,0,0.0937700000000001,
2018-08-01 00:00:00+00:00,0.74183,0.74291,0.73899,0.74033,0.74183,0.74283,0,hold,0.0,0,0.0937700000000001,
2018-08-02 00:00:00+00:00,0.74029,0.74114,0.73551,0.73624,0.74029,0.74062,0,hold,0.0,0,0.0937700000000001,
2018-08-03 00:00:00+00:00,0.7357,0.74115,0.73483,0.73968,0.7357,0.73625,0,hold,0.0,0,0.0937700000000001,
2018-08-06 00:00:00+00:00,0.7397,0.74055,0.73742,0.73873,0.7397,0.74,0,hold,0.0,0,0.0937700000000001,
2018-08-07 00:00:00+00:00,0.7386,0.74397,0.73808,0.7419,0.7386,0.73875,0,hold,0.0,0,0.0937700000000001,
2018-08-08 00:00:00+00:00,0.74184,0.74394,0.73832,0.74326,0.74184,0.74235,0,hold,0.0,0,0.0937700000000001,
2018-08-09 00:00:00+00:00,0.74262,0.74533,0.73731,0.73731,0.74262,0.74362,0,hold,0.0,0,0.0937700000000001,
2018-08-10 00:00:00+00:00,0.73712,0.73799,0.72804,0.72946,0.73712,0.73734,-1,short,-1.0,0,0.0937700000000001,0.73712
2018-08-13 00:00:00+00:00,0.72721,0.72999,0.72566,0.72721,0.72721,0.72801,0,close short,0.0,0.008909999999999951,0.10268000000000005,0.72801
2018-08-14 00:00:00+00:00,0.72685,0.72834,0.72241,0.72387,0.72685,0.72757,0,hold,0.0,0,0.10268000000000005,
2018-08-15 00:00:00+00:00,0.72388,0.72476,0.72025,0.7239,0.72388,0.7243,0,hold,0.0,0,0.10268000000000005,
2018-08-16 00:00:00+00:00,0.72382,0.72868,0.72139,0.72606,0.72382,0.72408,0,hold,0.0,0,0.10268000000000005,
2018-08-17 00:00:00+00:00,0.72584,0.73196,0.72527,0.73158,0.72584,0.72643,0,hold,0.0,0,0.10268000000000005,
2018-08-20 00:00:00+00:00,0.7315,0.73437,0.72957,0.73387,0.7315,0.7317,0,hold,0.0,0,0.10268000000000005,
2018-08-21 00:00:00+00:00,0.73375,0.73817,0.73331,0.73654,0.73375,0.73429,1,buy,1.0,0,0.10268000000000005,0.73429
2018-08-22 00:00:00+00:00,0.73648,0.73707,0.73339,0.73517,0.73648,0.73696,0,close long,0.0,0.001990000000000025,0.10467000000000007,0.73648
2018-08-23 00:00:00+00:00,0.73479,0.73554,0.72405,0.72477,0.73479,0.73531,0,hold,0.0,0,0.10467000000000007,
2018-08-24 00:00:00+00:00,0.72428,0.73446,0.72378,0.73247,0.72428,0.725,0,hold,0.0,0,0.10467000000000007,
2018-08-27 00:00:00+00:00,0.73242,0.73565,0.73075,0.73462,0.73242,0.73342,0,hold,0.0,0,0.10467000000000007,
2018-08-28 00:00:00+00:00,0.73482,0.73625,0.73213,0.73377,0.73482,0.73544,0,hold,0.0,0,0.10467000000000007,
2018-08-29 00:00:00+00:00,0.73343,0.7349,0.72749,0.73094,0.73343,0.7341,0,hold,0.0,0,0.10467000000000007,
2018-08-30 00:00:00+00:00,0.7309,0.73147,0.72494,0.72626,0.7309,0.73109,0,hold,0.0,0,0.10467000000000007,
2018-08-31 00:00:00+00:00,0.72599,0.72677,0.71759,0.71932,0.72599,0.72689,-1,short,-1.0,0,0.10467000000000007,0.72599
2018-09-03 00:00:00+00:00,0.719,0.72236,0.71658,0.72131,0.719,0.71985,0,close short,0.0,0.005940000000000035,0.1106100000000001,0.71985
2018-09-04 00:00:00+00:00,0.72124,0.72357,0.71575,0.7175,0.72124,0.72147,0,hold,0.0,0,0.1106100000000001,
2018-09-05 00:00:00+00:00,0.71739,0.72179,0.71442,0.71931,0.71739,0.71801,0,hold,0.0,0,0.1106100000000001,
2018-09-06 00:00:00+00:00,0.71908,0.7211,0.71661,0.71971,0.71908,0.71942,0,hold,0.0,0,0.1106100000000001,
2018-09-07 00:00:00+00:00,0.71955,0.72015,0.70986,0.71034,0.71955,0.72026,0,hold,0.0,0,0.1106100000000001,
2018-09-10 00:00:00+00:00,0.7102,0.71318,0.70988,0.71129,0.7102,0.7104,0,hold,0.0,0,0.1106100000000001,
2018-09-11 00:00:00+00:00,0.7113,0.71288,0.7085,0.71206,0.7113,0.71164,0,hold,0.0,0,0.1106100000000001,
2018-09-12 00:00:00+00:00,0.71188,0.71825,0.70935,0.71713,0.71188,0.71288,0,hold,0.0,0,0.1106100000000001,
2018-09-13 00:00:00+00:00,0.71673,0.72293,0.71644,0.71909,0.71673,0.71725,0,hold,0.0,0,0.1106100000000001,
2018-09-14 00:00:00+00:00,0.71876,0.72161,0.71506,0.71536,0.71876,0.71976,0,hold,0.0,0,0.1106100000000001,
2018-09-17 00:00:00+00:00,0.7153,0.71963,0.71418,0.71778,0.7153,0.7159,0,hold,0.0,0,0.1106100000000001,
2018-09-18 00:00:00+00:00,0.71744,0.72236,0.71442,0.72188,0.71744,0.71821,1,buy,1.0,0,0.1106100000000001,0.71821
2018-09-19 00:00:00+00:00,0.72183,0.72751,0.72099,0.7265,0.72183,0.72198,0,close long,0.0,0.0034199999999999565,0.11403000000000005,0.72183
2018-09-20 00:00:00+00:00,0.72595,0.72929,0.72538,0.72915,0.72595,0.72651,0,hold,0.0,0,0.11403000000000005,
2018-09-21 00:00:00+00:00,0.72908,0.7304,0.72628,0.72885,0.72908,0.72926,0,hold,0.0,0,0.11403000000000005,
2018-09-24 00:00:00+00:00,0.726,0.72815,0.72508,0.72513,0.726,0.7265,0,hold,0.0,0,0.11403000000000005,
2018-09-25 00:00:00+00:00,0.72519,0.7263,0.72361,0.72497,0.72519,0.72536,0,hold,0.0,0,0.11403000000000005,
2018-09-26 00:00:00+00:00,0.72498,0.73151,0.72407,0.72567,0.72498,0.72505,0,hold,0.0,0,0.11403000000000005,
2018-09-27 00:00:00+00:00,0.72569,0.72685,0.72053,0.72062,0.72569,0.72591,0,hold,0.0,0,0.11403000000000005,
2018-09-28 00:00:00+00:00,0.72064,0.72414,0.72021,0.72173,0.72064,0.7209,0,hold,0.0,0,0.11403000000000005,
2018-10-01 00:00:00+00:00,0.7225,0.7232,0.72069,0.72238,0.7225,0.7228,0,hold,0.0,0,0.11403000000000005,
2018-10-02 00:00:00+00:00,0.72198,0.7238,0.71624,0.71874,0.72198,0.72241,-1,short,-1.0,0,0.11403000000000005,0.72198
2018-10-03 00:00:00+00:00,0.71848,0.71968,0.7102,0.71023,0.71848,0.71902,0,close short,0.0,0.0027599999999999626,0.11679,0.71902
2018-10-04 00:00:00+00:00,0.71011,0.71118,0.70656,0.7078,0.71011,0.71042,0,hold,0.0,0,0.11679,
2018-10-05 00:00:00+00:00,0.70758,0.70871,0.70425,0.70501,0.70758,0.70783,0,hold,0.0,0,0.11679,
2018-10-08 00:00:00+00:00,0.7054,0.70815,0.70412,0.70777,0.7054,0.7059,0,hold,0.0,0,0.11679,
2018-10-09 00:00:00+00:00,0.70775,0.7106,0.70541,0.71025,0.70775,0.70793,0,hold,0.0,0,0.11679,
2018-10-10 00:00:00+00:00,0.71018,0.71305,0.70431,0.70496,0.71018,0.7103,0,hold,0.0,0,0.11679,
2018-10-11 00:00:00+00:00,0.70505,0.71294,0.70456,0.71234,0.70505,0.70605,0,hold,0.0,0,0.11679,
2018-10-12 00:00:00+00:00,0.71233,0.71397,0.71019,0.71163,0.71233,0.71235,0,hold,0.0,0,0.11679,
2018-10-15 00:00:00+00:00,0.711,0.71489,0.70989,0.71309,0.711,0.7114,0,hold,0.0,0,0.11679,
2018-10-16 00:00:00+00:00,0.71292,0.71513,0.71119,0.71411,0.71292,0.71304,0,hold,0.0,0,0.11679,
2018-10-17 00:00:00+00:00,0.71408,0.71596,0.71064,0.7108,0.71408,0.71418,1,buy,1.0,0,0.11679,0.71418
2018-10-18 00:00:00+00:00,0.71086,0.7151,0.70973,0.70986,0.71086,0.711,0,close long,0.0,-0.0035199999999999897,0.11327000000000001,0.71086
2018-10-19 00:00:00+00:00,0.70985,0.71503,0.70889,0.71195,0.70985,0.70996,0,hold,0.0,0,0.11327000000000001,
2018-10-22 00:00:00+00:00,0.7114,0.71253,0.70762,0.70821,0.7114,0.7118,0,hold,0.0,0,0.11327000000000001,
2018-10-23 00:00:00+00:00,0.70801,0.70909,0.70554,0.70853,0.70801,0.70815,0,hold,0.0,0,0.11327000000000001,
2018-10-24 00:00:00+00:00,0.70847,0.71063,0.70599,0.70614,0.70847,0.70863,0,hold,0.0,0,0.11327000000000001,
2018-10-25 00:00:00+00:00,0.70588,0.70995,0.70561,0.70787,0.70588,0.70594,0,hold,0.0,0,0.11327000000000001,
2018-10-26 00:00:00+00:00,0.70793,0.71044,0.70209,0.70894,0.70793,0.70817,-1,short,-1.0,0,0.11327000000000001,0.70793
2018-10-29 00:00:00+00:00,0.70953,0.71089,0.70507,0.70563,0.70953,0.70992,0,close short,0.0,-0.0017900000000000472,0.11147999999999997,0.70992
2018-10-30 00:00:00+00:00,0.70522,0.71222,0.70522,0.71056,0.70522,0.70573,0,hold,0.0,0,0.11147999999999997,
2018-10-31 00:00:00+00:00,0.71042,0.71068,0.70678,0.70721,0.71042,0.71067,0,hold,0.0,0,0.11147999999999997,
2018-11-01 00:00:00+00:00,0.70725,0.72124,0.70713,0.72061,0.70725,0.70729,1,buy,1.0,0,0.11147999999999997,0.70729
2018-11-02 00:00:00+00:00,0.72047,0.72585,0.71825,0.71983,0.72047,0.72061,0,close long,0.0,0.01298000000000008,0.12446000000000004,0.72047
2018-11-05 00:00:00+00:00,0.71916,0.72178,0.71823,0.72103,0.71916,0.71937,0,hold,0.0,0,0.12446000000000004,
2018-11-06 00:00:00+00:00,0.72092,0.72463,0.72051,0.72444,0.72092,0.72118,0,hold,0.0,0,0.12446000000000004,
2018-11-07 00:00:00+00:00,0.72436,0.72999,0.72129,0.72749,0.72436,0.7248,0,hold,0.0,0,0.12446000000000004,
2018-11-08 00:00:00+00:00,0.72745,0.73026,0.72471,0.72573,0.72745,0.72775,0,hold,0.0,0,0.12446000000000004,
2018-11-09 00:00:00+00:00,0.72543,0.72708,0.72191,0.72258,0.72543,0.72577,0,hold,0.0,0,0.12446000000000004,
2018-11-12 00:00:00+00:00,0.72188,0.72376,0.71728,0.71733,0.72188,0.72222,0,hold,0.0,0,0.12446000000000004,
2018-11-13 00:00:00+00:00,0.71713,0.72242,0.71642,0.72188,0.71713,0.71748,0,hold,0.0,0,0.12446000000000004,
2018-11-14 00:00:00+00:00,0.72172,0.72536,0.7188,0.72326,0.72172,0.72198,0,hold,0.0,0,0.12446000000000004,
2018-11-15 00:00:00+00:00,0.72254,0.72983,0.72254,0.72764,0.72254,0.72347,0,hold,0.0,0,0.12446000000000004,
2018-11-16 00:00:00+00:00,0.72752,0.73378,0.72502,0.73319,0.72752,0.72778,0,hold,0.0,0,0.12446000000000004,
2018-11-19 00:00:00+00:00,0.73078,0.73257,0.72772,0.72934,0.73078,0.73102,0,hold,0.0,0,0.12446000000000004,
2018-11-20 00:00:00+00:00,0.72928,0.73005,0.72118,0.72153,0.72928,0.72954,0,hold,0.0,0,0.12446000000000004,
2018-11-21 00:00:00+00:00,0.72138,0.72772,0.72022,0.72639,0.72138,0.72146,-1,short,-1.0,0,0.12446000000000004,0.72138
2018-11-22 00:00:00+00:00,0.72612,0.7268,0.72341,0.72517,0.72612,0.7264,0,close short,0.0,-0.004820000000000025,0.11964000000000002,0.7264
2018-11-23 00:00:00+00:00,0.72533,0.7256,0.72187,0.72286,0.72533,0.72552,0,hold,0.0,0,0.11964000000000002,
2018-11-26 00:00:00+00:00,0.72268,0.72762,0.72126,0.72174,0.72268,0.72337,0,hold,0.0,0,0.11964000000000002,
2018-11-27 00:00:00+00:00,0.72196,0.72692,0.71991,0.72254,0.72196,0.72226,0,hold,0.0,0,0.11964000000000002,
2018-11-28 00:00:00+00:00,0.72228,0.73279,0.72212,0.73057,0.72228,0.72263,1,buy,1.0,0,0.11964000000000002,0.72263
2018-11-29 00:00:00+00:00,0.73038,0.73444,0.72951,0.73186,0.73038,0.73061,0,close long,0.0,0.007550000000000035,0.12719000000000005,0.73038
2018-11-30 00:00:00+00:00,0.73188,0.73261,0.72843,0.7313,0.73188,0.73199,0,hold,0.0,0,0.12719000000000005,
2018-12-03 00:00:00+00:00,0.73776,0.73936,0.73464,0.7358,0.73776,0.73802,0,hold,0.0,0,0.12719000000000005,
2018-12-04 00:00:00+00:00,0.73573,0.73934,0.73261,0.73389,0.73573,0.73587,0,hold,0.0,0,0.12719000000000005,
2018-12-05 00:00:00+00:00,0.73366,0.73558,0.72599,0.72699,0.73366,0.73389,0,hold,0.0,0,0.12719000000000005,
2018-12-06 00:00:00+00:00,0.72643,0.72731,0.71915,0.72339,0.72643,0.72712,-1,short,-1.0,0,0.12719000000000005,0.72643
2018-12-07 00:00:00+00:00,0.72346,0.72417,0.71982,0.71993,0.72346,0.72406,0,close short,0.0,0.002169999999999983,0.12936000000000003,0.72406
2018-12-10 00:00:00+00:00,0.71848,0.72267,0.7178,0.71889,0.71848,0.71884,0,hold,0.0,0,0.12936000000000003,
2018-12-11 00:00:00+00:00,0.71887,0.7225,0.71828,0.72021,0.71887,0.71899,0,hold,0.0,0,0.12936000000000003,
2018-12-12 00:00:00+00:00,0.72029,0.72379,0.7195,0.72199,0.72029,0.7209,0,hold,0.0,0,0.12936000000000003,
2018-12-13 00:00:00+00:00,0.72167,0.72467,0.72123,0.72252,0.72167,0.72226,0,hold,0.0,0,0.12936000000000003,
2018-12-14 00:00:00+00:00,0.72268,0.72284,0.71511,0.71729,0.72268,0.72291,0,hold,0.0,0,0.12936000000000003,
2018-12-18 00:00:00+00:00,0.718,0.72035,0.71652,0.71838,0.718,0.71829,0,hold,0.0,0,0.12936000000000003,
2018-12-19 00:00:00+00:00,0.71773,0.72007,0.70872,0.71081,0.71773,0.71838,0,hold,0.0,0,0.12936000000000003,
2018-12-20 00:00:00+00:00,0.71069,0.71488,0.70859,0.71105,0.71069,0.71103,0,hold,0.0,0,0.12936000000000003,
2018-12-21 00:00:00+00:00,0.71063,0.71232,0.70343,0.70355,0.71063,0.71112,0,hold,0.0,0,0.12936000000000003,
2018-12-26 00:00:00+00:00,0.70341,0.70717,0.7029,0.70674,0.70341,0.70413,0,hold,0.0,0,0.12936000000000003,
2018-12-27 00:00:00+00:00,0.7062,0.70777,0.70166,0.70289,0.7062,0.70689,0,hold,0.0,0,0.12936000000000003,
2018-12-28 00:00:00+00:00,0.70278,0.70691,0.70224,0.70379,0.70278,0.70373,0,hold,0.0,0,0.12936000000000003,
2019-01-02 00:00:00+00:00,0.70512,0.70522,0.69815,0.69849,0.70512,0.70546,0,hold,0.0,0,0.12936000000000003,
2019-01-03 00:00:00+00:00,0.69838,0.70194,0.67307,0.70051,0.69838,0.69862,0,hold,0.0,0,0.12936000000000003,
2019-01-04 00:00:00+00:00,0.70048,0.71246,0.69934,0.71181,0.70048,0.70062,1,buy,1.0,0,0.12936000000000003,0.70062
2019-01-07 00:00:00+00:00,0.71138,0.71497,0.7109,0.71482,0.71138,0.71182,0,close long,0.0,0.010559999999999991,0.13992000000000002,0.71138
2019-01-08 00:00:00+00:00,0.71475,0.71494,0.71165,0.71398,0.71475,0.71493,0,hold,0.0,0,0.13992000000000002,
2019-01-09 00:00:00+00:00,0.71396,0.7194,0.71339,0.71705,0.71396,0.71419,0,hold,0.0,0,0.13992000000000002,
2019-01-10 00:00:00+00:00,0.71704,0.71976,0.7146,0.71854,0.71704,0.71715,0,hold,0.0,0,0.13992000000000002,
2019-01-11 00:00:00+00:00,0.7185,0.72351,0.71819,0.72139,0.7185,0.71859,0,hold,0.0,0,0.13992000000000002,
2019-01-14 00:00:00+00:00,0.72108,0.7218,0.71756,0.71965,0.72108,0.72172,0,hold,0.0,0,0.13992000000000002,
2019-01-15 00:00:00+00:00,0.71962,0.72257,0.71798,0.72027,0.71962,0.71992,0,hold,0.0,0,0.13992000000000002,
2019-01-16 00:00:00+00:00,0.72008,0.72122,0.71618,0.71679,0.72008,0.72033,0,hold,0.0,0,0.13992000000000002,
2019-01-17 00:00:00+00:00,0.71661,0.72214,0.71468,0.71924,0.71661,0.717,0,hold,0.0,0,0.13992000000000002,
2019-01-18 00:00:00+00:00,0.71913,0.72147,0.71621,0.71658,0.71913,0.71942,0,hold,0.0,0,0.13992000000000002,
2019-01-21 00:00:00+00:00,0.71649,0.71819,0.714,0.7158,0.71649,0.71677,0,hold,0.0,0,0.13992000000000002,
2019-01-22 00:00:00+00:00,0.71577,0.71603,0.71159,0.7121,0.71577,0.71591,0,hold,0.0,0,0.13992000000000002,
2019-01-23 00:00:00+00:00,0.71209,0.71443,0.71177,0.71407,0.71209,0.71267,0,hold,0.0,0,0.13992000000000002,
2019-01-24 00:00:00+00:00,0.71395,0.71667,0.70808,0.70919,0.71395,0.71424,0,hold,0.0,0,0.13992000000000002,
2019-01-25 00:00:00+00:00,0.70932,0.71852,0.7076,0.71799,0.70932,0.70981,-1,short,-1.0,0,0.13992000000000002,0.70932
2019-01-28 00:00:00+00:00,0.71758,0.72039,0.71606,0.71644,0.71758,0.71782,0,close short,0.0,-0.008300000000000063,0.13161999999999996,0.71782
2019-01-29 00:00:00+00:00,0.71657,0.71762,0.71379,0.71556,0.71657,0.71679,0,hold,0.0,0,0.13161999999999996,
2019-01-30 00:00:00+00:00,0.71544,0.72729,0.71486,0.72477,0.71544,0.71572,1,buy,1.0,0,0.13161999999999996,0.71572
2019-01-31 00:00:00+00:00,0.72458,0.72952,0.72417,0.72748,0.72458,0.72477,0,close long,0.0,0.008659999999999978,0.14027999999999993,0.72458
2019-02-01 00:00:00+00:00,0.72702,0.72842,0.72366,0.72477,0.72702,0.72775,0,hold,0.0,0,0.14027999999999993,
2019-02-04 00:00:00+00:00,0.72458,0.72541,0.72114,0.72253,0.72458,0.7248,0,hold,0.0,0,0.14027999999999993,
2019-02-05 00:00:00+00:00,0.72258,0.72645,0.71936,0.7235,0.72258,0.72279,0,hold,0.0,0,0.14027999999999993,
2019-02-06 00:00:00+00:00,0.72345,0.72455,0.71034,0.71073,0.72345,0.72398,-1,short,-1.0,0,0.14027999999999993,0.72345
2019-02-07 00:00:00+00:00,0.71035,0.71175,0.70893,0.71034,0.71035,0.7105,0,close short,0.0,0.012750000000000017,0.15302999999999994,0.7105
2019-02-08 00:00:00+00:00,0.71012,0.71033,0.70605,0.70895,0.71012,0.71024,0,hold,0.0,0,0.15302999999999994,
2019-02-11 00:00:00+00:00,0.70863,0.7108,0.7057,0.70616,0.70863,0.70922,0,hold,0.0,0,0.15302999999999994,
2019-02-12 00:00:00+00:00,0.70616,0.71026,0.7054,0.70954,0.70616,0.70624,0,hold,0.0,0,0.15302999999999994,
2019-02-13 00:00:00+00:00,0.70943,0.7136,0.70862,0.70881,0.70943,0.70953,0,hold,0.0,0,0.15302999999999994,
2019-02-14 00:00:00+00:00,0.70872,0.71316,0.70715,0.71048,0.70872,0.70919,0,hold,0.0,0,0.15302999999999994,
2019-02-15 00:00:00+00:00,0.71065,0.71485,0.70794,0.71396,0.71065,0.71073,0,hold,0.0,0,0.15302999999999994,
2019-02-18 00:00:00+00:00,0.71328,0.71606,0.71245,0.71296,0.71328,0.71377,0,hold,0.0,0,0.15302999999999994,
2019-02-19 00:00:00+00:00,0.71294,0.71738,0.71035,0.71642,0.71294,0.71324,1,buy,1.0,0,0.15302999999999994,0.71324
2019-02-20 00:00:00+00:00,0.71634,0.7183,0.71413,0.71633,0.71634,0.71678,0,close long,0.0,0.0028999999999999916,0.15592999999999993,0.71634
2019-02-21 00:00:00+00:00,0.71628,0.72068,0.707,0.70894,0.71628,0.71652,0,hold,0.0,0,0.15592999999999993,
2019-02-22 00:00:00+00:00,0.70881,0.71504,0.70826,0.71284,0.70881,0.70948,0,hold,0.0,0,0.15592999999999993,
2019-02-25 00:00:00+00:00,0.71348,0.71843,0.71302,0.71674,0.71348,0.71404,0,hold,0.0,0,0.15592999999999993,
2019-02-26 00:00:00+00:00,0.71657,0.71946,0.7142,0.7188,0.71657,0.71682,0,hold,0.0,0,0.15592999999999993,
2019-02-27 00:00:00+00:00,0.71813,0.71988,0.71274,0.71404,0.71813,0.71889,0,hold,0.0,0,0.15592999999999993,
2019-02-28 00:00:00+00:00,0.71378,0.71663,0.709,0.70931,0.71378,0.71422,-1,short,-1.0,0,0.15592999999999993,0.71378
2019-03-01 00:00:00+00:00,0.70941,0.71217,0.70694,0.7079,0.70941,0.70959,0,close short,0.0,0.003989999999999916,0.15991999999999984,0.70959
2019-03-04 00:00:00+00:00,0.71088,0.71088,0.70753,0.70914,0.71088,0.71132,0,hold,0.0,0,0.15991999999999984,
2019-03-05 00:00:00+00:00,0.70913,0.70967,0.70588,0.70843,0.70913,0.7093,0,hold,0.0,0,0.15991999999999984,
2019-03-06 00:00:00+00:00,0.70834,0.7092,0.70213,0.70319,0.70834,0.70854,0,hold,0.0,0,0.15991999999999984,
2019-03-07 00:00:00+00:00,0.70319,0.70515,0.70051,0.70155,0.70319,0.70334,0,hold,0.0,0,0.15991999999999984,
2019-03-08 00:00:00+00:00,0.70142,0.70523,0.70031,0.70452,0.70142,0.70149,0,hold,0.0,0,0.15991999999999984,
2019-03-11 00:00:00+00:00,0.70298,0.70765,0.70265,0.70693,0.70298,0.70332,0,hold,0.0,0,0.15991999999999984,
2019-03-12 00:00:00+00:00,0.70695,0.70919,0.7057,0.70809,0.70695,0.70706,0,hold,0.0,0,0.15991999999999984,
2019-03-13 00:00:00+00:00,0.70805,0.70979,0.7049,0.70946,0.70805,0.70818,0,hold,0.0,0,0.15991999999999984,
2019-03-14 00:00:00+00:00,0.70937,0.70977,0.70411,0.70641,0.70937,0.70942,1,buy,1.0,0,0.15991999999999984,0.70942
2019-03-15 00:00:00+00:00,0.70635,0.70973,0.70614,0.70853,0.70635,0.7064,0,close long,0.0,-0.0032700000000000173,0.15664999999999982,0.70635
2019-03-18 00:00:00+00:00,0.70863,0.71197,0.70782,0.71036,0.70863,0.7088,0,hold,0.0,0,0.15664999999999982,
2019-03-19 00:00:00+00:00,0.7103,0.71109,0.7085,0.70887,0.7103,0.71042,0,hold,0.0,0,0.15664999999999982,
2019-03-20 00:00:00+00:00,0.70872,0.71497,0.70567,0.71171,0.70872,0.7088,0,hold,0.0,0,0.15664999999999982,
